"Spectrum X(f) of voice coil displacement"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[mm]"	"Frequency [Hz]"	"[mm]"	"Frequency [Hz]"	"[mm]"
				742.676	6.5316e-005
				742.676	6.5316e-005
				742.676	6.5316e-005
744.141	6.12608e-005			744.141	1.71831e-005
744.141	1.71831e-005			744.141	1.71831e-005
				744.141	1.71831e-005
		745.605	4.41631e-005	745.605	3.97543e-005
		745.605	3.97543e-005	745.605	3.97543e-005
				745.605	3.97543e-005
				747.07	4.35939e-005
				747.07	4.35939e-005
				747.07	4.35939e-005
		748.535	8.40212e-005	748.535	5.28981e-005
		748.535	5.28981e-005	748.535	5.28981e-005
				748.535	5.28981e-005
				750	9.23199e-005
				750	9.23199e-005
				750	9.23199e-005
				751.465	5.37756e-005
				751.465	5.37756e-005
				751.465	5.37756e-005
		752.93	6.03771e-005	752.93	4.99158e-005
		752.93	4.99158e-005	752.93	4.99158e-005
				752.93	4.99158e-005
		754.395	6.09457e-005	754.395	3.71933e-005
		754.395	3.71933e-005	754.395	3.71933e-005
				754.395	3.71933e-005
		755.859	7.36324e-005	755.859	3.2571e-005
		755.859	3.2571e-005	755.859	3.2571e-005
				755.859	3.2571e-005
		757.324	3.02899e-005	757.324	2.87394e-005
		757.324	2.87394e-005	757.324	2.87394e-005
				757.324	2.87394e-005
		758.789	7.29359e-006	758.789	6.55091e-006
		758.789	6.55091e-006	758.789	6.55091e-006
				758.789	6.55091e-006
				760.254	5.17583e-005
				760.254	5.17583e-005
				760.254	5.17583e-005
				761.719	3.64653e-005
				761.719	3.64653e-005
				761.719	3.64653e-005
		763.184	6.03332e-005	763.184	4.06177e-005
		763.184	4.06177e-005	763.184	4.06177e-005
				763.184	4.06177e-005
				764.648	5.37326e-005
				764.648	5.37326e-005
				764.648	5.37326e-005
				766.113	3.76285e-005
				766.113	3.76285e-005
				766.113	3.76285e-005
		767.578	5.25284e-005	767.578	4.23177e-005
		767.578	4.23177e-005	767.578	4.23177e-005
				767.578	4.23177e-005
				769.043	5.61055e-005
				769.043	5.61055e-005
				769.043	5.61055e-005
				770.508	5.28748e-005
				770.508	5.28748e-005
				770.508	5.28748e-005
				771.973	2.45246e-005
				771.973	2.45246e-005
				771.973	2.45246e-005
				773.438	6.17357e-005
				773.438	6.17357e-005
				773.438	6.17357e-005
				774.902	5.49707e-005
				774.902	5.49707e-005
				774.902	5.49707e-005
		776.367	3.72665e-005	776.367	2.07456e-005
		776.367	2.07456e-005	776.367	2.07456e-005
				776.367	2.07456e-005
				777.832	1.5568e-005
				777.832	1.5568e-005
				777.832	1.5568e-005
				779.297	1.72598e-005
				779.297	1.72598e-005
				779.297	1.72598e-005
		780.762	5.46224e-005	780.762	2.58657e-005
		780.762	2.58657e-005	780.762	2.58657e-005
				780.762	2.58657e-005
				782.227	5.58171e-005
				782.227	5.58171e-005
				782.227	5.58171e-005
		783.691	3.91349e-005	783.691	1.48544e-005
		783.691	1.48544e-005	783.691	1.48544e-005
				783.691	1.48544e-005
		785.156	3.75444e-005	785.156	3.48691e-005
		785.156	3.48691e-005	785.156	3.48691e-005
				785.156	3.48691e-005
		786.621	2.88358e-005	786.621	1.44691e-005
		786.621	1.44691e-005	786.621	1.44691e-005
				786.621	1.44691e-005
788.086	3.40696e-005			788.086	1.61553e-005
788.086	1.61553e-005			788.086	1.61553e-005
				788.086	1.61553e-005
				789.551	7.32669e-005
				789.551	7.32669e-005
				789.551	7.32669e-005
		791.016	4.5237e-005	791.016	2.66752e-005
		791.016	2.66752e-005	791.016	2.66752e-005
				791.016	2.66752e-005
				792.48	5.61382e-005
				792.48	5.61382e-005
				792.48	5.61382e-005
				793.945	3.02922e-005
				793.945	3.02922e-005
				793.945	3.02922e-005
				795.41	2.85681e-005
				795.41	2.85681e-005
				795.41	2.85681e-005
				796.875	6.74482e-005
				796.875	6.74482e-005
				796.875	6.74482e-005
		798.34	4.39906e-005	798.34	2.65497e-005
		798.34	2.65497e-005	798.34	2.65497e-005
				798.34	2.65497e-005
				799.805	4.90298e-005
				799.805	4.90298e-005
				799.805	4.90298e-005
		801.27	5.08589e-005	801.27	2.45815e-005
		801.27	2.45815e-005	801.27	2.45815e-005
				801.27	2.45815e-005
				802.734	8.34559e-005
				802.734	8.34559e-005
				802.734	8.34559e-005
				804.199	5.34565e-005
				804.199	5.34565e-005
				804.199	5.34565e-005
		805.664	9.76161e-005	805.664	3.28215e-005
		805.664	3.28215e-005	805.664	3.28215e-005
				805.664	3.28215e-005
		807.129	6.57353e-005	807.129	4.70122e-005
		807.129	4.70122e-005	807.129	4.70122e-005
				807.129	4.70122e-005
				808.594	5.20579e-005
				808.594	5.20579e-005
				808.594	5.20579e-005
		810.059	3.6557e-005	810.059	2.1204e-005
		810.059	2.1204e-005	810.059	2.1204e-005
				810.059	2.1204e-005
				811.523	7.80967e-005
				811.523	7.80967e-005
				811.523	7.80967e-005
		812.988	4.21422e-005	812.988	2.84058e-005
		812.988	2.84058e-005	812.988	2.84058e-005
				812.988	2.84058e-005
				814.453	3.34306e-005
				814.453	3.34306e-005
				814.453	3.34306e-005
				815.918	9.13004e-005
				815.918	9.13004e-005
				815.918	9.13004e-005
		817.383	6.60057e-005	817.383	3.10579e-005
		817.383	3.10579e-005	817.383	3.10579e-005
				817.383	3.10579e-005
		818.848	5.63919e-005	818.848	2.09429e-005
		818.848	2.09429e-005	818.848	2.09429e-005
				818.848	2.09429e-005
				820.313	2.85396e-005
				820.313	2.85396e-005
				820.313	2.85396e-005
		821.777	3.98761e-005	821.777	2.85388e-005
		821.777	2.85388e-005	821.777	2.85388e-005
				821.777	2.85388e-005
				823.242	4.74906e-005
				823.242	4.74906e-005
				823.242	4.74906e-005
		824.707	3.09904e-005	824.707	2.39027e-005
		824.707	2.39027e-005	824.707	2.39027e-005
				824.707	2.39027e-005
		826.172	4.369e-005	826.172	3.03728e-005
		826.172	3.03728e-005	826.172	3.03728e-005
				826.172	3.03728e-005
		827.637	4.61822e-005	827.637	4.35631e-005
		827.637	4.35631e-005	827.637	4.35631e-005
				827.637	4.35631e-005
		829.102	7.30429e-005	829.102	1.71399e-005
		829.102	1.71399e-005	829.102	1.71399e-005
				829.102	1.71399e-005
		830.566	6.72729e-005	830.566	3.58762e-005
		830.566	3.58762e-005	830.566	3.58762e-005
				830.566	3.58762e-005
		832.031	7.10854e-005	832.031	4.44146e-005
		832.031	4.44146e-005	832.031	4.44146e-005
				832.031	4.44146e-005
				833.496	6.11509e-005
				833.496	6.11509e-005
				833.496	6.11509e-005
834.961	5.3543e-005			834.961	2.57328e-005
834.961	2.57328e-005			834.961	2.57328e-005
				834.961	2.57328e-005
		836.426	5.0987e-005	836.426	3.48298e-005
		836.426	3.48298e-005	836.426	3.48298e-005
				836.426	3.48298e-005
		837.891	5.74175e-005	837.891	2.15522e-005
		837.891	2.15522e-005	837.891	2.15522e-005
				837.891	2.15522e-005
		839.355	4.11635e-005	839.355	3.18184e-005
		839.355	3.18184e-005	839.355	3.18184e-005
				839.355	3.18184e-005
				840.82	5.15639e-005
				840.82	5.15639e-005
				840.82	5.15639e-005
				842.285	5.60149e-005
				842.285	5.60149e-005
				842.285	5.60149e-005
				843.75	1.1454e-005
				843.75	1.1454e-005
				843.75	1.1454e-005
				845.215	6.25099e-005
				845.215	6.25099e-005
				845.215	6.25099e-005
		846.68	4.07195e-005	846.68	3.01018e-005
		846.68	3.01018e-005	846.68	3.01018e-005
				846.68	3.01018e-005
		848.145	3.86176e-005	848.145	2.22094e-005
		848.145	2.22094e-005	848.145	2.22094e-005
				848.145	2.22094e-005
		849.609	3.82925e-005	849.609	2.47574e-005
		849.609	2.47574e-005	849.609	2.47574e-005
				849.609	2.47574e-005
		851.074	8.46996e-005	851.074	6.08223e-005
		851.074	6.08223e-005	851.074	6.08223e-005
				851.074	6.08223e-005
				852.539	7.62606e-005
				852.539	7.62606e-005
				852.539	7.62606e-005
		854.004	6.3836e-005	854.004	1.41902e-005
		854.004	1.41902e-005	854.004	1.41902e-005
				854.004	1.41902e-005
		855.469	5.60938e-005	855.469	3.32555e-005
		855.469	3.32555e-005	855.469	3.32555e-005
				855.469	3.32555e-005
				856.934	5.12241e-005
				856.934	5.12241e-005
				856.934	5.12241e-005
		858.398	4.60826e-005	858.398	4.16945e-005
		858.398	4.16945e-005	858.398	4.16945e-005
				858.398	4.16945e-005
				859.863	4.54557e-005
				859.863	4.54557e-005
				859.863	4.54557e-005
				861.328	6.41429e-005
				861.328	6.41429e-005
				861.328	6.41429e-005
				862.793	3.56067e-005
				862.793	3.56067e-005
				862.793	3.56067e-005
				864.258	3.87575e-005
				864.258	3.87575e-005
				864.258	3.87575e-005
				865.723	4.41719e-005
				865.723	4.41719e-005
				865.723	4.41719e-005
				867.188	4.10105e-005
				867.188	4.10105e-005
				867.188	4.10105e-005
		868.652	5.36904e-005	868.652	4.13313e-005
		868.652	4.13313e-005	868.652	4.13313e-005
				868.652	4.13313e-005
		870.117	2.7762e-005	870.117	2.28442e-005
		870.117	2.28442e-005	870.117	2.28442e-005
				870.117	2.28442e-005
				871.582	7.04151e-005
				871.582	7.04151e-005
				871.582	7.04151e-005
		873.047	3.09586e-005	873.047	2.57403e-005
		873.047	2.57403e-005	873.047	2.57403e-005
				873.047	2.57403e-005
		874.512	4.6045e-005	874.512	2.28346e-005
		874.512	2.28346e-005	874.512	2.28346e-005
				874.512	2.28346e-005
		875.977	5.28137e-005	875.977	1.44362e-005
		875.977	1.44362e-005	875.977	1.44362e-005
				875.977	1.44362e-005
		877.441	3.0982e-005	877.441	2.62437e-005
		877.441	2.62437e-005	877.441	2.62437e-005
				877.441	2.62437e-005
				878.906	3.44062e-005
				878.906	3.44062e-005
				878.906	3.44062e-005
				880.371	5.96743e-005
				880.371	5.96743e-005
				880.371	5.96743e-005
				881.836	3.19219e-005
				881.836	3.19219e-005
				881.836	3.19219e-005
		883.301	1.8267e-005	883.301	1.19319e-005
		883.301	1.19319e-005	883.301	1.19319e-005
				883.301	1.19319e-005
884.766	8.14147e-005			884.766	2.94318e-005
884.766	2.94318e-005			884.766	2.94318e-005
				884.766	2.94318e-005
		886.23	3.65398e-005	886.23	1.26907e-005
		886.23	1.26907e-005	886.23	1.26907e-005
				886.23	1.26907e-005
		887.695	2.10056e-005	887.695	1.20081e-005
		887.695	1.20081e-005	887.695	1.20081e-005
				887.695	1.20081e-005
		889.16	3.88399e-005	889.16	2.2266e-005
		889.16	2.2266e-005	889.16	2.2266e-005
				889.16	2.2266e-005
				890.625	5.09392e-005
				890.625	5.09392e-005
				890.625	5.09392e-005
		892.09	2.57041e-005	892.09	1.95097e-005
		892.09	1.95097e-005	892.09	1.95097e-005
				892.09	1.95097e-005
		893.555	9.18282e-005	893.555	2.20557e-005
		893.555	2.20557e-005	893.555	2.20557e-005
				893.555	2.20557e-005
		895.02	8.19524e-005	895.02	1.31204e-005
		895.02	1.31204e-005	895.02	1.31204e-005
				895.02	1.31204e-005
				896.484	8.2531e-005
				896.484	8.2531e-005
				896.484	8.2531e-005
				897.949	6.3565e-005
				897.949	6.3565e-005
				897.949	6.3565e-005
		899.414	6.61356e-005	899.414	4.48766e-005
		899.414	4.48766e-005	899.414	4.48766e-005
				899.414	4.48766e-005
				900.879	6.24651e-005
				900.879	6.24651e-005
				900.879	6.24651e-005
		902.344	3.03916e-005	902.344	1.02018e-005
		902.344	1.02018e-005	902.344	1.02018e-005
				902.344	1.02018e-005
		903.809	7.65922e-005	903.809	4.78055e-005
		903.809	4.78055e-005	903.809	4.78055e-005
				903.809	4.78055e-005
				905.273	4.91018e-005
				905.273	4.91018e-005
				905.273	4.91018e-005
				906.738	7.85675e-005
				906.738	7.85675e-005
				906.738	7.85675e-005
		908.203	7.12172e-005	908.203	2.23368e-005
		908.203	2.23368e-005	908.203	2.23368e-005
				908.203	2.23368e-005
				909.668	4.87814e-005
				909.668	4.87814e-005
				909.668	4.87814e-005
				911.133	6.49511e-005
				911.133	6.49511e-005
				911.133	6.49511e-005
		912.598	4.62671e-005	912.598	2.81137e-005
		912.598	2.81137e-005	912.598	2.81137e-005
				912.598	2.81137e-005
		914.063	5.19781e-005	914.063	4.32441e-005
		914.063	4.32441e-005	914.063	4.32441e-005
				914.063	4.32441e-005
		915.527	5.37989e-005	915.527	4.61137e-005
		915.527	4.61137e-005	915.527	4.61137e-005
				915.527	4.61137e-005
		916.992	6.16375e-005	916.992	2.96507e-005
		916.992	2.96507e-005	916.992	2.96507e-005
				916.992	2.96507e-005
				918.457	5.00183e-005
				918.457	5.00183e-005
				918.457	5.00183e-005
				919.922	4.94281e-005
				919.922	4.94281e-005
				919.922	4.94281e-005
		921.387	6.21048e-005	921.387	1.24422e-005
		921.387	1.24422e-005	921.387	1.24422e-005
				921.387	1.24422e-005
				922.852	6.97408e-005
				922.852	6.97408e-005
				922.852	6.97408e-005
		924.316	4.79539e-005	924.316	3.39618e-005
		924.316	3.39618e-005	924.316	3.39618e-005
				924.316	3.39618e-005
		925.781	6.31216e-005	925.781	6.22474e-005
		925.781	6.22474e-005	925.781	6.22474e-005
				925.781	6.22474e-005
		927.246	5.3531e-005	927.246	4.85667e-005
		927.246	4.85667e-005	927.246	4.85667e-005
				927.246	4.85667e-005
		928.711	6.06853e-005	928.711	3.44071e-005
		928.711	3.44071e-005	928.711	3.44071e-005
				928.711	3.44071e-005
				930.176	5.90869e-005
				930.176	5.90869e-005
				930.176	5.90869e-005
				931.641	5.08242e-005
				931.641	5.08242e-005
				931.641	5.08242e-005
		933.105	5.7923e-005	933.105	4.91641e-005
		933.105	4.91641e-005	933.105	4.91641e-005
				933.105	4.91641e-005
		934.57	7.84107e-005	934.57	6.47612e-005
		934.57	6.47612e-005	934.57	6.47612e-005
				934.57	6.47612e-005
				936.035	9.03432e-005
				936.035	9.03432e-005
				936.035	9.03432e-005
937.5	1.26917e-005			937.5	1.72038e-006
937.5	1.72038e-006			937.5	1.72038e-006
				937.5	1.72038e-006
		938.965	4.07294e-005	938.965	3.63252e-005
		938.965	3.63252e-005	938.965	3.63252e-005
				938.965	3.63252e-005
				940.43	4.45373e-005
				940.43	4.45373e-005
				940.43	4.45373e-005
				941.895	2.46252e-005
				941.895	2.46252e-005
				941.895	2.46252e-005
				943.359	4.39061e-005
				943.359	4.39061e-005
				943.359	4.39061e-005
		944.824	5.46039e-005	944.824	1.81539e-005
		944.824	1.81539e-005	944.824	1.81539e-005
				944.824	1.81539e-005
				946.289	3.22316e-005
				946.289	3.22316e-005
				946.289	3.22316e-005
				947.754	3.17207e-005
				947.754	3.17207e-005
				947.754	3.17207e-005
		949.219	6.62451e-005	949.219	5.03374e-005
		949.219	5.03374e-005	949.219	5.03374e-005
				949.219	5.03374e-005
				950.684	5.26565e-005
				950.684	5.26565e-005
				950.684	5.26565e-005
		952.148	3.88848e-005	952.148	3.74016e-005
		952.148	3.74016e-005	952.148	3.74016e-005
				952.148	3.74016e-005
				953.613	4.15294e-005
				953.613	4.15294e-005
				953.613	4.15294e-005
				955.078	4.8326e-005
				955.078	4.8326e-005
				955.078	4.8326e-005
				956.543	2.1566e-005
				956.543	2.1566e-005
				956.543	2.1566e-005
				958.008	4.82414e-005
				958.008	4.82414e-005
				958.008	4.82414e-005
		959.473	5.12499e-005	959.473	3.21723e-005
		959.473	3.21723e-005	959.473	3.21723e-005
				959.473	3.21723e-005
				960.938	4.17978e-005
				960.938	4.17978e-005
				960.938	4.17978e-005
				962.402	3.77355e-005
				962.402	3.77355e-005
				962.402	3.77355e-005
		963.867	6.18985e-005	963.867	1.36795e-005
		963.867	1.36795e-005	963.867	1.36795e-005
				963.867	1.36795e-005
				965.332	6.96888e-005
				965.332	6.96888e-005
				965.332	6.96888e-005
		966.797	2.73431e-005	966.797	1.33622e-005
		966.797	1.33622e-005	966.797	1.33622e-005
				966.797	1.33622e-005
		968.262	4.44952e-005	968.262	2.02681e-005
		968.262	2.02681e-005	968.262	2.02681e-005
				968.262	2.02681e-005
				969.727	7.9253e-005
				969.727	7.9253e-005
				969.727	7.9253e-005
				971.191	5.42228e-005
				971.191	5.42228e-005
				971.191	5.42228e-005
		972.656	3.47043e-005	972.656	2.66883e-005
		972.656	2.66883e-005	972.656	2.66883e-005
				972.656	2.66883e-005
				974.121	3.71217e-005
				974.121	3.71217e-005
				974.121	3.71217e-005
				975.586	3.95932e-005
				975.586	3.95932e-005
				975.586	3.95932e-005
				977.051	2.59829e-005
				977.051	2.59829e-005
				977.051	2.59829e-005
		978.516	2.92059e-005	978.516	2.90051e-005
		978.516	2.90051e-005	978.516	2.90051e-005
				978.516	2.90051e-005
		979.98	1.98454e-005	979.98	1.33053e-005
		979.98	1.33053e-005	979.98	1.33053e-005
				979.98	1.33053e-005
				981.445	5.99051e-005
				981.445	5.99051e-005
				981.445	5.99051e-005
		982.91	7.03175e-005	982.91	2.92536e-005
		982.91	2.92536e-005	982.91	2.92536e-005
				982.91	2.92536e-005
				984.375	4.83099e-005
				984.375	4.83099e-005
				984.375	4.83099e-005
		985.84	3.82609e-005	985.84	2.57745e-005
		985.84	2.57745e-005	985.84	2.57745e-005
				985.84	2.57745e-005
				987.305	3.33881e-005
				987.305	3.33881e-005
				987.305	3.33881e-005
		988.77	3.57554e-005	988.77	3.34921e-005
		988.77	3.34921e-005	988.77	3.34921e-005
				988.77	3.34921e-005
				990.234	1.50697e-005
				990.234	1.50697e-005
				990.234	1.50697e-005
		991.699	3.75996e-005	991.699	2.71202e-005
		991.699	2.71202e-005	991.699	2.71202e-005
				991.699	2.71202e-005
				993.164	2.46136e-005
				993.164	2.46136e-005
				993.164	2.46136e-005
				994.629	3.22019e-005
				994.629	3.22019e-005
				994.629	3.22019e-005
		996.094	3.81183e-005	996.094	2.64001e-005
		996.094	2.64001e-005	996.094	2.64001e-005
				996.094	2.64001e-005
		997.559	4.28192e-005	997.559	3.9111e-005
		997.559	3.9111e-005	997.559	3.9111e-005
				997.559	3.9111e-005
		999.023	2.08395e-005	999.023	1.46051e-005
		999.023	1.46051e-005	999.023	1.46051e-005
				999.023	1.46051e-005
		1000.49	1.08425e-005	1000.49	9.04619e-006
		1000.49	9.04619e-006	1000.49	9.04619e-006
				1000.49	9.04619e-006
		1001.95	4.24442e-005	1001.95	3.31865e-005
		1001.95	3.31865e-005	1001.95	3.31865e-005
				1001.95	3.31865e-005
				1003.42	4.72827e-005
				1003.42	4.72827e-005
				1003.42	4.72827e-005
				1004.88	6.77445e-005
				1004.88	6.77445e-005
				1004.88	6.77445e-005
				1006.35	2.8766e-005
				1006.35	2.8766e-005
				1006.35	2.8766e-005
		1007.81	4.71591e-005	1007.81	4.43892e-005
		1007.81	4.43892e-005	1007.81	4.43892e-005
				1007.81	4.43892e-005
				1009.28	6.78744e-005
				1009.28	6.78744e-005
				1009.28	6.78744e-005
				1010.74	3.06396e-005
				1010.74	3.06396e-005
				1010.74	3.06396e-005
		1012.21	2.45877e-005	1012.21	2.17785e-005
		1012.21	2.17785e-005	1012.21	2.17785e-005
				1012.21	2.17785e-005
				1013.67	4.90074e-005
				1013.67	4.90074e-005
				1013.67	4.90074e-005
				1015.14	6.80723e-005
				1015.14	6.80723e-005
				1015.14	6.80723e-005
				1016.6	4.88846e-005
				1016.6	4.88846e-005
				1016.6	4.88846e-005
				1018.07	4.584e-005
				1018.07	4.584e-005
				1018.07	4.584e-005
				1019.53	5.40573e-005
				1019.53	5.40573e-005
				1019.53	5.40573e-005
		1021	5.11531e-005	1021	1.48059e-005
		1021	1.48059e-005	1021	1.48059e-005
				1021	1.48059e-005
1022.46	4.31248e-005			1022.46	1.67098e-005
1022.46	1.67098e-005			1022.46	1.67098e-005
				1022.46	1.67098e-005
		1023.93	2.26845e-005	1023.93	1.84283e-005
		1023.93	1.84283e-005	1023.93	1.84283e-005
				1023.93	1.84283e-005
		1025.39	3.07531e-005	1025.39	2.96208e-005
		1025.39	2.96208e-005	1025.39	2.96208e-005
				1025.39	2.96208e-005
				1026.86	3.71703e-005
				1026.86	3.71703e-005
				1026.86	3.71703e-005
		1028.32	5.46052e-005	1028.32	5.05381e-005
		1028.32	5.05381e-005	1028.32	5.05381e-005
				1028.32	5.05381e-005
		1029.79	5.09143e-005	1029.79	1.41875e-005
		1029.79	1.41875e-005	1029.79	1.41875e-005
				1029.79	1.41875e-005
				1031.25	6.43753e-005
				1031.25	6.43753e-005
				1031.25	6.43753e-005
		1032.71	3.82828e-005	1032.71	9.26591e-006
		1032.71	9.26591e-006	1032.71	9.26591e-006
				1032.71	9.26591e-006
				1034.18	3.08907e-005
				1034.18	3.08907e-005
				1034.18	3.08907e-005
		1035.64	5.17977e-005	1035.64	3.53753e-005
		1035.64	3.53753e-005	1035.64	3.53753e-005
				1035.64	3.53753e-005
		1037.11	5.29276e-005	1037.11	2.51313e-005
		1037.11	2.51313e-005	1037.11	2.51313e-005
				1037.11	2.51313e-005
		1038.57	7.52546e-005	1038.57	4.39891e-005
		1038.57	4.39891e-005	1038.57	4.39891e-005
				1038.57	4.39891e-005
		1040.04	1.28899e-005	1040.04	1.02018e-005
		1040.04	1.02018e-005	1040.04	1.02018e-005
				1040.04	1.02018e-005
		1041.5	4.09105e-005	1041.5	2.94777e-005
		1041.5	2.94777e-005	1041.5	2.94777e-005
				1041.5	2.94777e-005
		1042.97	3.14903e-005	1042.97	2.48169e-005
		1042.97	2.48169e-005	1042.97	2.48169e-005
				1042.97	2.48169e-005
				1044.43	3.66492e-005
				1044.43	3.66492e-005
				1044.43	3.66492e-005
		1045.9	4.96196e-005	1045.9	3.17486e-005
		1045.9	3.17486e-005	1045.9	3.17486e-005
				1045.9	3.17486e-005
				1047.36	9.22811e-005
				1047.36	9.22811e-005
				1047.36	9.22811e-005
				1048.83	4.87097e-005
				1048.83	4.87097e-005
				1048.83	4.87097e-005
				1050.29	6.6968e-005
				1050.29	6.6968e-005
				1050.29	6.6968e-005
1051.76	5.51764e-005			1051.76	1.74139e-005
1051.76	1.74139e-005			1051.76	1.74139e-005
				1051.76	1.74139e-005
				1053.22	3.88092e-005
				1053.22	3.88092e-005
				1053.22	3.88092e-005
		1054.69	4.20819e-005	1054.69	2.13106e-005
		1054.69	2.13106e-005	1054.69	2.13106e-005
				1054.69	2.13106e-005
				1056.15	3.90581e-005
				1056.15	3.90581e-005
				1056.15	3.90581e-005
				1057.62	6.30427e-005
				1057.62	6.30427e-005
				1057.62	6.30427e-005
		1059.08	2.70786e-005	1059.08	1.61487e-005
		1059.08	1.61487e-005	1059.08	1.61487e-005
				1059.08	1.61487e-005
		1060.55	3.28995e-005	1060.55	5.64557e-006
		1060.55	5.64557e-006	1060.55	5.64557e-006
				1060.55	5.64557e-006
		1062.01	4.03009e-005	1062.01	3.14575e-005
		1062.01	3.14575e-005	1062.01	3.14575e-005
				1062.01	3.14575e-005
		1063.48	6.04501e-005	1063.48	2.12201e-005
		1063.48	2.12201e-005	1063.48	2.12201e-005
				1063.48	2.12201e-005
				1064.94	5.34081e-005
				1064.94	5.34081e-005
				1064.94	5.34081e-005
				1066.41	5.57739e-005
				1066.41	5.57739e-005
				1066.41	5.57739e-005
		1067.87	5.68948e-005	1067.87	4.12187e-005
		1067.87	4.12187e-005	1067.87	4.12187e-005
				1067.87	4.12187e-005
		1069.34	5.27096e-005	1069.34	2.30528e-005
		1069.34	2.30528e-005	1069.34	2.30528e-005
				1069.34	2.30528e-005
				1070.8	5.08928e-005
				1070.8	5.08928e-005
				1070.8	5.08928e-005
		1072.27	3.43886e-005	1072.27	2.43237e-005
		1072.27	2.43237e-005	1072.27	2.43237e-005
				1072.27	2.43237e-005
				1073.73	5.31628e-005
				1073.73	5.31628e-005
				1073.73	5.31628e-005
				1075.2	5.4188e-005
				1075.2	5.4188e-005
				1075.2	5.4188e-005
		1076.66	4.16827e-005	1076.66	9.76432e-006
		1076.66	9.76432e-006	1076.66	9.76432e-006
				1076.66	9.76432e-006
		1078.13	0.000100488	1078.13	2.03749e-005
		1078.13	2.03749e-005	1078.13	2.03749e-005
				1078.13	2.03749e-005
		1079.59	6.12511e-005	1079.59	2.72221e-005
		1079.59	2.72221e-005	1079.59	2.72221e-005
				1079.59	2.72221e-005
				1081.05	3.83785e-005
				1081.05	3.83785e-005
				1081.05	3.83785e-005
1082.52	2.93723e-005			1082.52	2.2128e-005
1082.52	2.2128e-005			1082.52	2.2128e-005
				1082.52	2.2128e-005
				1083.98	5.07748e-005
				1083.98	5.07748e-005
				1083.98	5.07748e-005
		1085.45	2.31254e-005	1085.45	2.30803e-005
		1085.45	2.30803e-005	1085.45	2.30803e-005
				1085.45	2.30803e-005
		1086.91	6.10849e-005	1086.91	4.84875e-005
		1086.91	4.84875e-005	1086.91	4.84875e-005
				1086.91	4.84875e-005
				1088.38	5.2745e-005
				1088.38	5.2745e-005
				1088.38	5.2745e-005
				1089.84	5.3107e-005
				1089.84	5.3107e-005
				1089.84	5.3107e-005
				1091.31	4.2973e-005
				1091.31	4.2973e-005
				1091.31	4.2973e-005
				1092.77	3.89448e-005
				1092.77	3.89448e-005
				1092.77	3.89448e-005
				1094.24	8.89673e-005
				1094.24	8.89673e-005
				1094.24	8.89673e-005
		1095.7	4.82749e-005	1095.7	1.52618e-005
		1095.7	1.52618e-005	1095.7	1.52618e-005
				1095.7	1.52618e-005
		1097.17	3.18039e-005	1097.17	2.0717e-005
		1097.17	2.0717e-005	1097.17	2.0717e-005
				1097.17	2.0717e-005
				1098.63	4.02415e-005
				1098.63	4.02415e-005
				1098.63	4.02415e-005
				1100.1	5.67577e-005
				1100.1	5.67577e-005
				1100.1	5.67577e-005
				1101.56	3.56113e-005
				1101.56	3.56113e-005
				1101.56	3.56113e-005
				1103.03	4.01135e-005
				1103.03	4.01135e-005
				1103.03	4.01135e-005
		1104.49	4.22753e-005	1104.49	3.26364e-005
		1104.49	3.26364e-005	1104.49	3.26364e-005
				1104.49	3.26364e-005
		1105.96	5.20933e-005	1105.96	4.65169e-005
		1105.96	4.65169e-005	1105.96	4.65169e-005
				1105.96	4.65169e-005
				1107.42	7.14152e-005
				1107.42	7.14152e-005
				1107.42	7.14152e-005
		1108.89	8.27433e-005	1108.89	9.11448e-006
		1108.89	9.11448e-006	1108.89	9.11448e-006
				1108.89	9.11448e-006
				1110.35	6.16607e-005
				1110.35	6.16607e-005
				1110.35	6.16607e-005
		1111.82	4.35951e-005	1111.82	1.5901e-005
		1111.82	1.5901e-005	1111.82	1.5901e-005
				1111.82	1.5901e-005
		1113.28	4.55789e-005	1113.28	3.73305e-005
		1113.28	3.73305e-005	1113.28	3.73305e-005
				1113.28	3.73305e-005
1114.75	1.65324e-005			1114.75	9.93826e-006
1114.75	9.93826e-006			1114.75	9.93826e-006
				1114.75	9.93826e-006
				1116.21	4.01854e-005
				1116.21	4.01854e-005
				1116.21	4.01854e-005
				1117.68	4.09606e-005
				1117.68	4.09606e-005
				1117.68	4.09606e-005
		1119.14	4.41342e-005	1119.14	2.69362e-005
		1119.14	2.69362e-005	1119.14	2.69362e-005
				1119.14	2.69362e-005
				1120.61	4.68488e-005
				1120.61	4.68488e-005
				1120.61	4.68488e-005
				1122.07	6.60232e-005
				1122.07	6.60232e-005
				1122.07	6.60232e-005
				1123.54	2.82854e-005
				1123.54	2.82854e-005
				1123.54	2.82854e-005
				1125	3.31771e-005
				1125	3.31771e-005
				1125	3.31771e-005
				1126.46	2.0426e-005
				1126.46	2.0426e-005
				1126.46	2.0426e-005
		1127.93	1.34621e-005	1127.93	6.04834e-006
		1127.93	6.04834e-006	1127.93	6.04834e-006
				1127.93	6.04834e-006
		1129.39	7.01346e-005	1129.39	4.30094e-005
		1129.39	4.30094e-005	1129.39	4.30094e-005
				1129.39	4.30094e-005
